proxy,depth,upper_age,lower_age,age,variable,count
llaviucu_diatoms_counts,118,2450,2472,NA,Staurosirella.pinnata,10
llaviucu_diatoms_counts,120,2488,2509,NA,Staurosirella.pinnata,2
llaviucu_diatoms_counts,121,2509,2531,NA,Staurosirella.pinnata,5
llaviucu_diatoms_counts,123,2551,2572,NA,Staurosirella.pinnata,8
llaviucu_diatoms_counts,125,2586,2591,NA,Staurosirella.pinnata,7
llaviucu_diatoms_counts,131,2649,2668,NA,Staurosirella.pinnata,4
llaviucu_diatoms_counts,133,2687,2705,NA,Staurosirella.pinnata,2
llaviucu_diatoms_counts,135,2707,2717,NA,Staurosirella.pinnata,5
llaviucu_diatoms_counts,140,2776,2793,NA,Staurosirella.pinnata,2
llaviucu_diatoms_counts,153,2961,2962,NA,Staurosirella.pinnata,5
llaviucu_diatoms_counts,160,3016,3028,NA,Staurosirella.pinnata,2
llaviucu_diatoms_counts,165,3064,3075,NA,Staurosirella.pinnata,2
llaviucu_diatoms_counts,170,3113,3123,NA,Staurosirella.pinnata,3
llaviucu_diatoms_counts,175,3162,3172,NA,Staurosirella.pinnata,3
llaviucu_diatoms_counts,177,3181,3194,NA,Staurosirella.pinnata,1
llaviucu_diatoms_counts,178,3194,3208,NA,Staurosirella.pinnata,3
llaviucu_diatoms_counts,185,3227,3245,NA,Staurosirella.pinnata,2
llaviucu_diatoms_counts,1,-63,-59,NA,Fragilaria.pinnata.var.lancettula,7
llaviucu_diatoms_counts,2,-59,-55,NA,Fragilaria.pinnata.var.lancettula,14
llaviucu_diatoms_counts,3,-55,-51,NA,Fragilaria.pinnata.var.lancettula,10
llaviucu_diatoms_counts,4,-51,-46,NA,Fragilaria.pinnata.var.lancettula,5
llaviucu_diatoms_counts,5,-46,-42,NA,Fragilaria.pinnata.var.lancettula,3
llaviucu_diatoms_counts,6,-42,-38,NA,Fragilaria.pinnata.var.lancettula,3
llaviucu_diatoms_counts,7,-38,-35,NA,Fragilaria.pinnata.var.lancettula,5
llaviucu_diatoms_counts,8,-35,-31,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,10,-28,-25,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,11,-25,-21,NA,Fragilaria.pinnata.var.lancettula,3
llaviucu_diatoms_counts,19,11,16,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,31,93,99,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,38,121,123,NA,Fragilaria.pinnata.var.lancettula,7
llaviucu_diatoms_counts,49,200,218,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,53,262,288,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,59,445,456,NA,Fragilaria.pinnata.var.lancettula,6
llaviucu_diatoms_counts,63,540,587,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,65,632,681,NA,Fragilaria.pinnata.var.lancettula,4
llaviucu_diatoms_counts,67,724,787,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,80,1349,1354,NA,Fragilaria.pinnata.var.lancettula,25
llaviucu_diatoms_counts,88,1636,1655,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,90,1690,1703,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,98,1941,1973,NA,Fragilaria.pinnata.var.lancettula,3
llaviucu_diatoms_counts,105,2127,2155,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,108,2208,2234,NA,Fragilaria.pinnata.var.lancettula,3
llaviucu_diatoms_counts,123,2551,2572,NA,Fragilaria.pinnata.var.lancettula,5
llaviucu_diatoms_counts,125,2586,2591,NA,Fragilaria.pinnata.var.lancettula,3
llaviucu_diatoms_counts,128,2613,2616,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,137,2735,2752,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,147,2884,2900,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,150,2931,2946,NA,Fragilaria.pinnata.var.lancettula,2
llaviucu_diatoms_counts,163,3045,3060,NA,Fragilaria.pinnata.var.lancettula,2
llaviucu_diatoms_counts,167,3083,3096,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,177,3181,3194,NA,Fragilaria.pinnata.var.lancettula,1
llaviucu_diatoms_counts,178,3194,3208,NA,Fragilaria.pinnata.var.lancettula,3
llaviucu_diatoms_counts,59,445,456,NA,Stenopterobia.delicatissima,1
llaviucu_diatoms_counts,67,724,787,NA,Stenopterobia.delicatissima,1
llaviucu_diatoms_counts,91,1703,1742,NA,Stenopterobia.delicatissima,3
llaviucu_diatoms_counts,115,2382,2405,NA,Stenopterobia.spp,1
llaviucu_diatoms_counts,165,3064,3075,NA,Stenopterobia.spp,2
llaviucu_diatoms_counts,118,2450,2472,NA,Surirella.spp,1
llaviucu_diatoms_counts,123,2551,2572,NA,Surirella.spp,3
llaviucu_diatoms_counts,125,2586,2591,NA,Surirella.spp,1
llaviucu_diatoms_counts,133,2687,2705,NA,Surirella.spp,1
llaviucu_diatoms_counts,1,-63,-59,NA,Tabellaria.flocculosa.str.IV,42
llaviucu_diatoms_counts,2,-59,-55,NA,Tabellaria.flocculosa.str.IV,49
llaviucu_diatoms_counts,3,-55,-51,NA,Tabellaria.flocculosa.str.IV,38
llaviucu_diatoms_counts,4,-51,-46,NA,Tabellaria.flocculosa.str.IV,35
llaviucu_diatoms_counts,5,-46,-42,NA,Tabellaria.flocculosa.str.IV,39
llaviucu_diatoms_counts,6,-42,-38,NA,Tabellaria.flocculosa.str.IV,46
llaviucu_diatoms_counts,7,-38,-35,NA,Tabellaria.flocculosa.str.IV,88
llaviucu_diatoms_counts,8,-35,-31,NA,Tabellaria.flocculosa.str.IV,97
llaviucu_diatoms_counts,9,-31,-28,NA,Tabellaria.flocculosa.str.IV,77
llaviucu_diatoms_counts,10,-28,-25,NA,Tabellaria.flocculosa.str.IV,110
llaviucu_diatoms_counts,11,-25,-21,NA,Tabellaria.flocculosa.str.IV,128
llaviucu_diatoms_counts,12,-21,-15,NA,Tabellaria.flocculosa.str.IV,106
llaviucu_diatoms_counts,13,-15,-13,NA,Tabellaria.flocculosa.str.IV,94
llaviucu_diatoms_counts,14,-13,-8,NA,Tabellaria.flocculosa.str.IV,118
llaviucu_diatoms_counts,15,-8,-6,NA,Tabellaria.flocculosa.str.IV,158
llaviucu_diatoms_counts,16,-6,3,NA,Tabellaria.flocculosa.str.IV,112
llaviucu_diatoms_counts,17,3,9,NA,Tabellaria.flocculosa.str.IV,139
llaviucu_diatoms_counts,18,9,11,NA,Tabellaria.flocculosa.str.IV,129
llaviucu_diatoms_counts,19,11,16,NA,Tabellaria.flocculosa.str.IV,142
llaviucu_diatoms_counts,20,16,24,NA,Tabellaria.flocculosa.str.IV,148
llaviucu_diatoms_counts,21,24,35,NA,Tabellaria.flocculosa.str.IV,139
llaviucu_diatoms_counts,22,35,45,NA,Tabellaria.flocculosa.str.IV,245
llaviucu_diatoms_counts,23,45,46,NA,Tabellaria.flocculosa.str.IV,214
llaviucu_diatoms_counts,24,46,54,NA,Tabellaria.flocculosa.str.IV,201
llaviucu_diatoms_counts,25,54,63,NA,Tabellaria.flocculosa.str.IV,148
llaviucu_diatoms_counts,26,63,71,NA,Tabellaria.flocculosa.str.IV,97
llaviucu_diatoms_counts,27,71,78,NA,Tabellaria.flocculosa.str.IV,144
llaviucu_diatoms_counts,28,78,85,NA,Tabellaria.flocculosa.str.IV,179
llaviucu_diatoms_counts,29,85,88,NA,Tabellaria.flocculosa.str.IV,117
llaviucu_diatoms_counts,30,88,93,NA,Tabellaria.flocculosa.str.IV,66
llaviucu_diatoms_counts,31,93,99,NA,Tabellaria.flocculosa.str.IV,18
llaviucu_diatoms_counts,33,104,110,NA,Tabellaria.flocculosa.str.IV,10
llaviucu_diatoms_counts,37,115,121,NA,Tabellaria.flocculosa.str.IV,39
llaviucu_diatoms_counts,38,121,123,NA,Tabellaria.flocculosa.str.IV,22
llaviucu_diatoms_counts,40,126,127,NA,Tabellaria.flocculosa.str.IV,1
llaviucu_diatoms_counts,41,127,135,NA,Tabellaria.flocculosa.str.IV,19
llaviucu_diatoms_counts,45,166,180,NA,Tabellaria.flocculosa.str.IV,21
llaviucu_diatoms_counts,47,180,184,NA,Tabellaria.flocculosa.str.IV,5
llaviucu_diatoms_counts,49,200,218,NA,Tabellaria.flocculosa.str.IV,28
llaviucu_diatoms_counts,50,218,239,NA,Tabellaria.flocculosa.str.IV,1
llaviucu_diatoms_counts,52,251,262,NA,Tabellaria.flocculosa.str.IV,1
llaviucu_diatoms_counts,53,262,288,NA,Tabellaria.flocculosa.str.IV,3
llaviucu_diatoms_counts,57,385,424,NA,Tabellaria.flocculosa.str.IV,24
llaviucu_diatoms_counts,59,445,456,NA,Tabellaria.flocculosa.str.IV,39
llaviucu_diatoms_counts,60,456,501,NA,Tabellaria.flocculosa.str.IV,60
llaviucu_diatoms_counts,61,501,519,NA,Tabellaria.flocculosa.str.IV,13
llaviucu_diatoms_counts,63,540,587,NA,Tabellaria.flocculosa.str.IV,3
llaviucu_diatoms_counts,65,632,681,NA,Tabellaria.flocculosa.str.IV,66
llaviucu_diatoms_counts,67,724,787,NA,Tabellaria.flocculosa.str.IV,24
llaviucu_diatoms_counts,68,787,850,NA,Tabellaria.flocculosa.str.IV,3
llaviucu_diatoms_counts,70,914,970,NA,Tabellaria.flocculosa.str.IV,32
llaviucu_diatoms_counts,73,1038,1097,NA,Tabellaria.flocculosa.str.IV,21
llaviucu_diatoms_counts,75,1155,1206,NA,Tabellaria.flocculosa.str.IV,5
llaviucu_diatoms_counts,78,1255,1308,NA,Tabellaria.flocculosa.str.IV,4
llaviucu_diatoms_counts,80,1349,1354,NA,Tabellaria.flocculosa.str.IV,1
llaviucu_diatoms_counts,83,1430,1458,NA,Tabellaria.flocculosa.str.IV,10
llaviucu_diatoms_counts,85,1505,1550,NA,Tabellaria.flocculosa.str.IV,61
llaviucu_diatoms_counts,90,1690,1703,NA,Tabellaria.flocculosa.str.IV,2
llaviucu_diatoms_counts,91,1703,1742,NA,Tabellaria.flocculosa.str.IV,4
llaviucu_diatoms_counts,93,1765,1802,NA,Tabellaria.flocculosa.str.IV,14
llaviucu_diatoms_counts,95,1839,1874,NA,Tabellaria.flocculosa.str.IV,1
llaviucu_diatoms_counts,97,1908,1941,NA,Tabellaria.flocculosa.str.IV,13
llaviucu_diatoms_counts,98,1941,1973,NA,Tabellaria.flocculosa.str.IV,3
llaviucu_diatoms_counts,101,2035,2052,NA,Tabellaria.flocculosa.str.IV,9
llaviucu_diatoms_counts,103,2070,2099,NA,Tabellaria.flocculosa.str.IV,7
llaviucu_diatoms_counts,147,2884,2900,NA,Tabellaria.flocculosa.str.IV,1
llaviucu_diatoms_counts,1,-63,-59,NA,Ulnaria.cf.ulna.var.amphyrhynchus,41
llaviucu_diatoms_counts,2,-59,-55,NA,Ulnaria.cf.ulna.var.amphyrhynchus,32
llaviucu_diatoms_counts,3,-55,-51,NA,Ulnaria.cf.ulna.var.amphyrhynchus,30
llaviucu_diatoms_counts,4,-51,-46,NA,Ulnaria.cf.ulna.var.amphyrhynchus,12
llaviucu_diatoms_counts,5,-46,-42,NA,Ulnaria.cf.ulna.var.amphyrhynchus,33
llaviucu_diatoms_counts,6,-42,-38,NA,Ulnaria.cf.ulna.var.amphyrhynchus,32
llaviucu_diatoms_counts,7,-38,-35,NA,Ulnaria.cf.ulna.var.amphyrhynchus,38
llaviucu_diatoms_counts,8,-35,-31,NA,Ulnaria.cf.ulna.var.amphyrhynchus,31
llaviucu_diatoms_counts,9,-31,-28,NA,Ulnaria.cf.ulna.var.amphyrhynchus,16
llaviucu_diatoms_counts,10,-28,-25,NA,Ulnaria.cf.ulna.var.amphyrhynchus,12
llaviucu_diatoms_counts,11,-25,-21,NA,Ulnaria.cf.ulna.var.amphyrhynchus,10
llaviucu_diatoms_counts,12,-21,-15,NA,Ulnaria.cf.ulna.var.amphyrhynchus,16
llaviucu_diatoms_counts,13,-15,-13,NA,Ulnaria.cf.ulna.var.amphyrhynchus,19
llaviucu_diatoms_counts,14,-13,-8,NA,Ulnaria.cf.ulna.var.amphyrhynchus,17
llaviucu_diatoms_counts,15,-8,-6,NA,Ulnaria.cf.ulna.var.amphyrhynchus,13
llaviucu_diatoms_counts,16,-6,3,NA,Ulnaria.cf.ulna.var.amphyrhynchus,13
llaviucu_diatoms_counts,17,3,9,NA,Ulnaria.cf.ulna.var.amphyrhynchus,19
llaviucu_diatoms_counts,18,9,11,NA,Ulnaria.cf.ulna.var.amphyrhynchus,17
llaviucu_diatoms_counts,19,11,16,NA,Ulnaria.cf.ulna.var.amphyrhynchus,32
llaviucu_diatoms_counts,20,16,24,NA,Ulnaria.cf.ulna.var.amphyrhynchus,35
llaviucu_diatoms_counts,21,24,35,NA,Ulnaria.cf.ulna.var.amphyrhynchus,31
llaviucu_diatoms_counts,22,35,45,NA,Ulnaria.cf.ulna.var.amphyrhynchus,35
llaviucu_diatoms_counts,23,45,46,NA,Ulnaria.cf.ulna.var.amphyrhynchus,27
llaviucu_diatoms_counts,24,46,54,NA,Ulnaria.cf.ulna.var.amphyrhynchus,53
llaviucu_diatoms_counts,26,63,71,NA,Ulnaria.cf.ulna.var.amphyrhynchus,100
llaviucu_diatoms_counts,27,71,78,NA,Ulnaria.cf.ulna.var.amphyrhynchus,66
llaviucu_diatoms_counts,28,78,85,NA,Ulnaria.cf.ulna.var.amphyrhynchus,70
llaviucu_diatoms_counts,29,85,88,NA,Ulnaria.cf.ulna.var.amphyrhynchus,53
llaviucu_diatoms_counts,30,88,93,NA,Ulnaria.cf.ulna.var.amphyrhynchus,57
llaviucu_diatoms_counts,31,93,99,NA,Ulnaria.cf.ulna.var.amphyrhynchus,59
llaviucu_diatoms_counts,33,104,110,NA,Ulnaria.cf.ulna.var.amphyrhynchus,26
llaviucu_diatoms_counts,35,114,115,NA,Ulnaria.cf.ulna.var.amphyrhynchus,20
llaviucu_diatoms_counts,37,115,121,NA,Ulnaria.cf.ulna.var.amphyrhynchus,27
llaviucu_diatoms_counts,38,121,123,NA,Ulnaria.cf.ulna.var.amphyrhynchus,43
llaviucu_diatoms_counts,40,126,127,NA,Ulnaria.cf.ulna.var.amphyrhynchus,10
llaviucu_diatoms_counts,41,127,135,NA,Ulnaria.cf.ulna.var.amphyrhynchus,16
llaviucu_diatoms_counts,43,144,154,NA,Ulnaria.cf.ulna.var.amphyrhynchus,8
llaviucu_diatoms_counts,47,180,184,NA,Ulnaria.cf.ulna.var.amphyrhynchus,30
llaviucu_diatoms_counts,49,200,218,NA,Ulnaria.cf.ulna.var.amphyrhynchus,24
llaviucu_diatoms_counts,50,218,239,NA,Ulnaria.cf.ulna.var.amphyrhynchus,14
llaviucu_diatoms_counts,52,251,262,NA,Ulnaria.cf.ulna.var.amphyrhynchus,16
llaviucu_diatoms_counts,53,262,288,NA,Ulnaria.cf.ulna.var.amphyrhynchus,23
llaviucu_diatoms_counts,55,317,349,NA,Ulnaria.cf.ulna.var.amphyrhynchus,17
llaviucu_diatoms_counts,57,385,424,NA,Ulnaria.cf.ulna.var.amphyrhynchus,11
llaviucu_diatoms_counts,59,445,456,NA,Ulnaria.cf.ulna.var.amphyrhynchus,19
llaviucu_diatoms_counts,60,456,501,NA,Ulnaria.cf.ulna.var.amphyrhynchus,10
llaviucu_diatoms_counts,61,501,519,NA,Ulnaria.cf.ulna.var.amphyrhynchus,25
llaviucu_diatoms_counts,63,540,587,NA,Ulnaria.cf.ulna.var.amphyrhynchus,5
llaviucu_diatoms_counts,64,587,632,NA,Ulnaria.cf.ulna.var.amphyrhynchus,28
llaviucu_diatoms_counts,65,632,681,NA,Ulnaria.cf.ulna.var.amphyrhynchus,30
llaviucu_diatoms_counts,67,724,787,NA,Ulnaria.cf.ulna.var.amphyrhynchus,16
llaviucu_diatoms_counts,68,787,850,NA,Ulnaria.cf.ulna.var.amphyrhynchus,16
llaviucu_diatoms_counts,70,914,970,NA,Ulnaria.cf.ulna.var.amphyrhynchus,26
llaviucu_diatoms_counts,73,1038,1097,NA,Ulnaria.cf.ulna.var.amphyrhynchus,20
llaviucu_diatoms_counts,75,1155,1206,NA,Ulnaria.cf.ulna.var.amphyrhynchus,19
llaviucu_diatoms_counts,78,1255,1308,NA,Ulnaria.cf.ulna.var.amphyrhynchus,20
llaviucu_diatoms_counts,80,1349,1354,NA,Ulnaria.cf.ulna.var.amphyrhynchus,23
llaviucu_diatoms_counts,83,1430,1458,NA,Ulnaria.cf.ulna.var.amphyrhynchus,23
llaviucu_diatoms_counts,85,1505,1550,NA,Ulnaria.cf.ulna.var.amphyrhynchus,20
llaviucu_diatoms_counts,88,1636,1655,NA,Ulnaria.cf.ulna.var.amphyrhynchus,16
llaviucu_diatoms_counts,90,1690,1703,NA,Ulnaria.cf.ulna.var.amphyrhynchus,25
llaviucu_diatoms_counts,91,1703,1742,NA,Ulnaria.cf.ulna.var.amphyrhynchus,24
llaviucu_diatoms_counts,93,1765,1802,NA,Ulnaria.cf.ulna.var.amphyrhynchus,31
llaviucu_diatoms_counts,95,1839,1874,NA,Ulnaria.cf.ulna.var.amphyrhynchus,30
llaviucu_diatoms_counts,97,1908,1941,NA,Ulnaria.cf.ulna.var.amphyrhynchus,26
llaviucu_diatoms_counts,98,1941,1973,NA,Ulnaria.cf.ulna.var.amphyrhynchus,10
llaviucu_diatoms_counts,101,2035,2052,NA,Ulnaria.cf.ulna.var.amphyrhynchus,9
llaviucu_diatoms_counts,103,2070,2099,NA,Ulnaria.cf.ulna.var.amphyrhynchus,20
llaviucu_diatoms_counts,105,2127,2155,NA,Ulnaria.cf.ulna.var.amphyrhynchus,8
llaviucu_diatoms_counts,107,2182,2208,NA,Ulnaria.cf.ulna.var.amphyrhynchus,18
llaviucu_diatoms_counts,108,2208,2234,NA,Ulnaria.cf.ulna.var.amphyrhynchus,10
llaviucu_diatoms_counts,110,2260,2285,NA,Ulnaria.cf.ulna.var.amphyrhynchus,14
llaviucu_diatoms_counts,111,2285,2310,NA,Ulnaria.cf.ulna.var.amphyrhynchus,2
llaviucu_diatoms_counts,114,2358,2382,NA,Ulnaria.cf.ulna.var.amphyrhynchus,20
llaviucu_diatoms_counts,115,2382,2405,NA,Ulnaria.cf.ulna.var.amphyrhynchus,17
llaviucu_diatoms_counts,118,2450,2472,NA,Ulnaria.cf.ulna.var.amphyrhynchus,9
llaviucu_diatoms_counts,120,2488,2509,NA,Ulnaria.cf.ulna.var.amphyrhynchus,21
llaviucu_diatoms_counts,121,2509,2531,NA,Ulnaria.cf.ulna.var.amphyrhynchus,19
llaviucu_diatoms_counts,123,2551,2572,NA,Ulnaria.cf.ulna.var.amphyrhynchus,7
llaviucu_diatoms_counts,125,2586,2591,NA,Ulnaria.cf.ulna.var.amphyrhynchus,13
llaviucu_diatoms_counts,128,2613,2616,NA,Ulnaria.cf.ulna.var.amphyrhynchus,10
llaviucu_diatoms_counts,131,2649,2668,NA,Ulnaria.cf.ulna.var.amphyrhynchus,20
llaviucu_diatoms_counts,133,2687,2705,NA,Ulnaria.cf.ulna.var.amphyrhynchus,17
llaviucu_diatoms_counts,135,2707,2717,NA,Ulnaria.cf.ulna.var.amphyrhynchus,25
llaviucu_diatoms_counts,137,2735,2752,NA,Ulnaria.cf.ulna.var.amphyrhynchus,23
llaviucu_diatoms_counts,138,2752,2759,NA,Ulnaria.cf.ulna.var.amphyrhynchus,13
llaviucu_diatoms_counts,140,2776,2793,NA,Ulnaria.cf.ulna.var.amphyrhynchus,14
llaviucu_diatoms_counts,141,2793,2803,NA,Ulnaria.cf.ulna.var.amphyrhynchus,18
llaviucu_diatoms_counts,143,2820,2836,NA,Ulnaria.cf.ulna.var.amphyrhynchus,30
llaviucu_diatoms_counts,145,2852,2868,NA,Ulnaria.cf.ulna.var.amphyrhynchus,18
llaviucu_diatoms_counts,147,2884,2900,NA,Ulnaria.cf.ulna.var.amphyrhynchus,20
llaviucu_diatoms_counts,150,2931,2946,NA,Ulnaria.cf.ulna.var.amphyrhynchus,34
llaviucu_diatoms_counts,153,2961,2962,NA,Ulnaria.cf.ulna.var.amphyrhynchus,31
llaviucu_diatoms_counts,155,2967,2982,NA,Ulnaria.cf.ulna.var.amphyrhynchus,44
llaviucu_diatoms_counts,157,2997,3000,NA,Ulnaria.cf.ulna.var.amphyrhynchus,17
llaviucu_diatoms_counts,158,3000,3003,NA,Ulnaria.cf.ulna.var.amphyrhynchus,54
llaviucu_diatoms_counts,160,3016,3028,NA,Ulnaria.cf.ulna.var.amphyrhynchus,22
llaviucu_diatoms_counts,162,3036,3045,NA,Ulnaria.cf.ulna.var.amphyrhynchus,35
llaviucu_diatoms_counts,163,3045,3060,NA,Ulnaria.cf.ulna.var.amphyrhynchus,51
llaviucu_diatoms_counts,165,3064,3075,NA,Ulnaria.cf.ulna.var.amphyrhynchus,20
llaviucu_diatoms_counts,167,3083,3096,NA,Ulnaria.cf.ulna.var.amphyrhynchus,17
llaviucu_diatoms_counts,169,3104,3113,NA,Ulnaria.cf.ulna.var.amphyrhynchus,31
llaviucu_diatoms_counts,170,3113,3123,NA,Ulnaria.cf.ulna.var.amphyrhynchus,33
llaviucu_diatoms_counts,173,3140,3151,NA,Ulnaria.cf.ulna.var.amphyrhynchus,39
llaviucu_diatoms_counts,175,3162,3172,NA,Ulnaria.cf.ulna.var.amphyrhynchus,16
llaviucu_diatoms_counts,177,3181,3194,NA,Ulnaria.cf.ulna.var.amphyrhynchus,13
llaviucu_diatoms_counts,178,3194,3208,NA,Ulnaria.cf.ulna.var.amphyrhynchus,25
llaviucu_diatoms_counts,180,3208,3227,NA,Ulnaria.cf.ulna.var.amphyrhynchus,17
llaviucu_diatoms_counts,185,3227,3245,NA,Ulnaria.cf.ulna.var.amphyrhynchus,17
llaviucu_diatoms_counts,1,-63,-59,NA,Ulnaria.cf.ulna.var.danica,5
llaviucu_diatoms_counts,3,-55,-51,NA,Ulnaria.cf.ulna.var.danica,2
llaviucu_diatoms_counts,6,-42,-38,NA,Ulnaria.cf.ulna.var.danica,1
llaviucu_diatoms_counts,10,-28,-25,NA,Ulnaria.cf.ulna.var.danica,5
llaviucu_diatoms_counts,11,-25,-21,NA,Ulnaria.cf.ulna.var.danica,11
llaviucu_diatoms_counts,12,-21,-15,NA,Ulnaria.cf.ulna.var.danica,3
llaviucu_diatoms_counts,16,-6,3,NA,Ulnaria.cf.ulna.var.danica,3
llaviucu_diatoms_counts,6,-42,-38,NA,Ulnaria.oxyrhynchus,1
llaviucu_diatoms_counts,7,-38,-35,NA,Ulnaria.oxyrhynchus,1
llaviucu_diatoms_counts,8,-35,-31,NA,Ulnaria.oxyrhynchus,1
llaviucu_diatoms_counts,10,-28,-25,NA,Ulnaria.oxyrhynchus,3
llaviucu_diatoms_counts,13,-15,-13,NA,Ulnaria.oxyrhynchus,4
llaviucu_diatoms_counts,14,-13,-8,NA,Ulnaria.oxyrhynchus,5
llaviucu_diatoms_counts,17,3,9,NA,Ulnaria.oxyrhynchus,1
llaviucu_diatoms_counts,21,24,35,NA,Ulnaria.oxyrhynchus,3
llaviucu_diatoms_counts,22,35,45,NA,Ulnaria.oxyrhynchus,7
llaviucu_diatoms_counts,23,45,46,NA,Ulnaria.oxyrhynchus,3
llaviucu_diatoms_counts,24,46,54,NA,Ulnaria.oxyrhynchus,1
llaviucu_diatoms_counts,26,63,71,NA,Ulnaria.oxyrhynchus,2
llaviucu_diatoms_counts,27,71,78,NA,Ulnaria.oxyrhynchus,3
llaviucu_diatoms_counts,28,78,85,NA,Ulnaria.oxyrhynchus,2
llaviucu_diatoms_counts,30,88,93,NA,Ulnaria.oxyrhynchus,4
llaviucu_diatoms_counts,53,262,288,NA,Ulnaria.oxyrhynchus,1
llaviucu_diatoms_counts,59,445,456,NA,Ulnaria.oxyrhynchus,1
llaviucu_diatoms_counts,65,632,681,NA,Ulnaria.oxyrhynchus,2
llaviucu_diatoms_counts,67,724,787,NA,Ulnaria.oxyrhynchus,3
llaviucu_diatoms_counts,85,1505,1550,NA,Ulnaria.oxyrhynchus,1
llaviucu_diatoms_counts,101,2035,2052,NA,Ulnaria.oxyrhynchus,5
llaviucu_diatoms_counts,9,-31,-28,NA,Ulnaria.sp.1.LLAVIUCU,1
llaviucu_diatoms_counts,11,-25,-21,NA,Ulnaria.sp.1.LLAVIUCU,3
llaviucu_diatoms_counts,2,-59,-55,NA,Ulnaria.ulna,7
llaviucu_diatoms_counts,3,-55,-51,NA,Ulnaria.ulna,3
llaviucu_diatoms_counts,5,-46,-42,NA,Ulnaria.ulna,1
llaviucu_diatoms_counts,6,-42,-38,NA,Ulnaria.ulna,3
llaviucu_diatoms_counts,8,-35,-31,NA,Ulnaria.ulna,1
llaviucu_diatoms_counts,9,-31,-28,NA,Ulnaria.ulna,7
llaviucu_diatoms_counts,10,-28,-25,NA,Ulnaria.ulna,3
llaviucu_diatoms_counts,11,-25,-21,NA,Ulnaria.ulna,1
llaviucu_diatoms_counts,12,-21,-15,NA,Ulnaria.ulna,5
llaviucu_diatoms_counts,13,-15,-13,NA,Ulnaria.ulna,3
llaviucu_diatoms_counts,16,-6,3,NA,Ulnaria.ulna,2
llaviucu_diatoms_counts,18,9,11,NA,Ulnaria.ulna,5
llaviucu_diatoms_counts,19,11,16,NA,Ulnaria.ulna,3
llaviucu_diatoms_counts,20,16,24,NA,Ulnaria.ulna,4
llaviucu_diatoms_counts,21,24,35,NA,Ulnaria.ulna,9
llaviucu_diatoms_counts,45,166,180,NA,Ulnaria.ulna,3
llaviucu_diatoms_counts,50,218,239,NA,Ulnaria.ulna,1
llaviucu_diatoms_counts,53,262,288,NA,Ulnaria.ulna,5
llaviucu_diatoms_counts,60,456,501,NA,Ulnaria.ulna,1
llaviucu_diatoms_counts,61,501,519,NA,Ulnaria.ulna,3
llaviucu_diatoms_counts,63,540,587,NA,Ulnaria.ulna,1
llaviucu_diatoms_counts,70,914,970,NA,Ulnaria.ulna,5
llaviucu_diatoms_counts,78,1255,1308,NA,Ulnaria.ulna,5
llaviucu_diatoms_counts,85,1505,1550,NA,Ulnaria.ulna,1
llaviucu_diatoms_counts,90,1690,1703,NA,Ulnaria.ulna,14
llaviucu_diatoms_counts,22,35,45,NA,Ulnaria.ulna.var.contracta,3
llaviucu_diatoms_counts,23,45,46,NA,Ulnaria.ulna.var.contracta,1
llaviucu_diatoms_counts,24,46,54,NA,Ulnaria.ulna.var.contracta,3
llaviucu_diatoms_counts,25,54,63,NA,Ulnaria.ulna.var.contracta,1
llaviucu_diatoms_counts,26,63,71,NA,Ulnaria.ulna.var.contracta,6
llaviucu_diatoms_counts,28,78,85,NA,Ulnaria.ulna.var.contracta,1
llaviucu_diatoms_counts,30,88,93,NA,Ulnaria.ulna.var.contracta,1
llaviucu_diatoms_counts,31,93,99,NA,Ulnaria.ulna.var.contracta,3
llaviucu_pollen_counts,0,-59,-53,NA,Lycopodium...4,136
llaviucu_pollen_counts,2.5,-53,-46,NA,Lycopodium...4,237
llaviucu_pollen_counts,5,-46,212,NA,Lycopodium...4,168
llaviucu_pollen_counts,7.5,212,469,NA,Lycopodium...4,219
llaviucu_pollen_counts,10,469,535,NA,Lycopodium...4,175
llaviucu_pollen_counts,12.5,535,600,NA,Lycopodium...4,246
llaviucu_pollen_counts,15,600,670,NA,Lycopodium...4,299
llaviucu_pollen_counts,17.5,670,740,NA,Lycopodium...4,136
llaviucu_pollen_counts,20,740,810,NA,Lycopodium...4,486
